,speed_score,unidir_ahv_score,bidir_ahv_score,theta_score,hd_score,grid_score,speed_cell,unidir_ahv_cell,bidir_ahv_cell,theta_cell,hd_cell,grid_cell
833,0.007229091363411069,-0.0021504418221015803,-0.025771927003097512,3.535013071361774,0.16281336761436632,-0.05002615672957879,0.0,False,0.0,0.0,0.0,0.0
834,0.13790249714246405,0.0012190803261086106,0.0793363560479058,3.1458612275899798,0.7076549711530365,-0.27251428031722297,1.0,False,1.0,0.0,1.0,0.0
835,0.07275142980435836,0.05382924256776752,0.042666163980625886,0.4309666130569905,0.4267781745526509,0.0,0.0,False,0.0,0.0,1.0,0.0
836,-0.1493040116956605,0.07039529065178576,-0.028176646525412064,0.9615008106303428,0.5352319879047861,-0.07980027392793759,0.0,True,0.0,0.0,1.0,0.0
837,-0.22373620078280346,-0.027336365168997682,-0.2516105328271473,3.2231863102044773,0.04438110894446128,-0.05566054205930432,0.0,False,0.0,0.0,0.0,0.0
838,0.05121376461764147,0.04470472901402759,0.042047807193099175,0.5972543691689274,0.3984173986814972,-0.26083775836221423,0.0,False,0.0,0.0,1.0,0.0
839,0.0930510742597317,-0.07918398470017184,0.01123786370018267,2.9426942263749423,0.17719199116580084,0.16816294961605474,1.0,True,0.0,0.0,0.0,0.0
840,0.10935132062724033,0.16445773967239674,0.11323708559179535,5.757754967781075,0.4255000722708878,-0.07109573383599188,1.0,True,1.0,1.0,1.0,0.0
841,0.02041592799156701,-0.04169980250079087,-0.011849837059414588,14.112910120389225,0.2015907017165152,-0.008346703291226859,0.0,False,0.0,1.0,0.0,0.0
842,0.09153110268065354,-0.11948505068018613,0.09063387871556024,2.6195144693048547,0.6593883765806396,-0.20706972281081126,1.0,True,1.0,0.0,1.0,0.0
843,-0.017885247478080075,-0.12614843754759114,0.08870779675477179,8.164610974334238,0.3415723053245833,-0.2238031674340806,0.0,True,1.0,1.0,1.0,0.0
844,0.0350907213382614,-0.0007285511361926892,0.03896652801560446,20.458571640788765,0.490504618931484,0.7087927636293706,0.0,False,0.0,1.0,1.0,1.0
845,0.05431827778453567,-0.00677133792903796,0.027364279382409824,3.1726970819639675,0.8485203275848284,-0.04795740318080125,0.0,False,0.0,0.0,1.0,0.0
846,0.09264688623080757,-0.08470349680200234,0.09628182440923486,3.663674210013871,0.6799522425535937,-0.1104662194301648,1.0,True,1.0,0.0,1.0,0.0
847,0.015614736397494262,0.017637549841717188,0.035503987787002964,1.2498447788175393,0.4854343322605594,-0.15066297914662452,0.0,False,0.0,0.0,1.0,0.0
848,0.001841381355689021,0.023154103139619096,0.06334153725413823,8.534503833826584,0.5066166514000756,0.7656383550635723,0.0,False,1.0,1.0,1.0,1.0
849,-0.01488604411605401,0.023669231502204274,0.092236557933807,5.621118635231646,0.7006731741373063,0.06950087509943947,0.0,False,1.0,1.0,1.0,0.0
850,0.011157221105212998,0.0886334595258615,0.011044955349099243,10.125655037015727,0.7702514367698479,-0.08440600701690748,0.0,True,0.0,1.0,1.0,0.0
851,0.03495865506997255,0.02859379936393845,0.013017899158001035,1.2181947271693283,0.2472307927843408,-0.009940056182092965,0.0,False,0.0,0.0,0.0,0.0
852,0.007742332658937288,0.0438508659916849,0.09463794367313692,3.7767202466958856,0.20843295626318906,-0.18892633916995344,0.0,False,1.0,0.0,0.0,0.0
853,-0.0015027270577347956,0.00810251475257479,0.0407387407126636,8.923717532116475,0.44633850712821577,0.9817459559697046,0.0,False,0.0,1.0,1.0,1.0
854,0.053091692086841835,-0.006766379474575725,0.016275131770151132,16.370717692181476,0.5469089612677717,0.6881534941393647,0.0,False,0.0,1.0,1.0,1.0
855,0.021449752241460326,0.017737810486180124,0.01891580898730413,8.30684177232458,0.3692064745675227,-0.029583377402531637,0.0,False,0.0,1.0,1.0,0.0
856,0.05209691492821705,0.019238842291244968,0.00950017321166382,14.104722796334453,0.5925376673706538,0.8012794269747838,0.0,False,0.0,1.0,1.0,1.0
857,-0.09413768094984172,-0.06774597560031788,-0.01646500968917291,1.0410461888910447,0.21957470933327167,0.3785436966408381,0.0,True,0.0,0.0,0.0,0.0
858,-0.0057998448293817536,0.007108840678355345,0.054506034025384606,12.25820037405179,0.5112939046469603,0.7900667545748479,0.0,False,0.0,1.0,1.0,1.0
859,0.0970874633471399,0.0384240902892241,0.046411591350901116,6.741653007347432,0.07568664232047248,-0.2157840779087191,1.0,False,0.0,1.0,0.0,0.0
860,0.10368755733688016,-0.03280145270072002,0.14114674886171727,3.2242613231321067,0.08704783413678796,-0.11808068433732165,1.0,False,1.0,0.0,0.0,0.0
861,-0.032054234662045065,0.02497740684638097,0.036616067864083945,9.369174258758326,0.5046864922244954,0.5659411693461447,0.0,False,0.0,1.0,1.0,1.0
862,0.04187356213297533,-0.023933259150190508,0.03619362625145397,11.456614780586898,0.3805162676318916,0.6966851638987634,0.0,False,0.0,1.0,1.0,1.0
863,0.0766909575307308,0.04648311605485307,0.010091782207901169,7.9465788149369025,0.16100807718480878,0.0,0.0,False,0.0,1.0,0.0,0.0
864,0.11827660088910705,0.014522757667848815,0.07245459821079002,24.977616839899746,0.12084938075097355,-0.08017897920374162,1.0,False,1.0,1.0,0.0,0.0
865,-0.025554113110475816,0.02446873120137461,0.00630913148251025,16.814838230874702,0.5637639490174197,0.0,0.0,False,0.0,1.0,1.0,0.0
866,0.08248346299367401,-0.03139329232091718,0.07898246414788296,14.16161632808856,0.2720059163267643,0.11538717407649145,1.0,False,1.0,1.0,0.0,0.0
867,0.0444649601937074,0.030662987149786464,0.08467454910049943,2.3731626934534447,0.13214160098248748,-0.0319719084138223,0.0,False,1.0,0.0,0.0,0.0
868,0.12301915665838775,-0.045145665518576863,0.053948730518280925,2.975281670703976,0.14920609866350198,-0.02517158351684768,1.0,False,0.0,0.0,0.0,0.0
869,0.019619335672891685,0.011756690455229521,0.010651048264077268,3.414833321457134,0.10435353033052536,1.0251485854310636,0.0,False,0.0,0.0,0.0,1.0
870,0.045581234414377864,0.017070964115053777,0.030057554379358063,5.454414512768944,0.7656574255754116,-0.2766237346224675,0.0,False,0.0,1.0,1.0,0.0
871,0.02554341796717849,0.009305282808661485,-0.014794048973745538,2.0378859208821742,0.8750602219285736,-0.04434048019113675,0.0,False,0.0,0.0,1.0,0.0
872,0.054863280309939255,-0.0204406238868538,0.01809351559546657,4.723511781389769,0.1904907457806456,0.2282621855858417,0.0,False,0.0,0.0,0.0,0.0
873,0.02005360325605706,-0.007310454114312831,-0.012867459167170888,2.2309086439640566,0.15591424856431702,1.4088956892463502,0.0,False,0.0,0.0,0.0,1.0
874,0.0193060065058098,0.017734007033941887,0.0058159101474509825,4.679862928183784,0.6137747251336552,-0.18863563124187527,0.0,False,0.0,0.0,1.0,0.0
875,-0.04051182694383256,0.02249008791646611,0.017978146722163687,1.3438164044110072,0.3681458159926805,-0.20397383777811354,0.0,False,0.0,0.0,1.0,0.0
876,-0.009801296583502041,-0.00796034103993591,-0.019955457303434104,11.609862429574445,0.3193574650608092,-0.07487253655941856,0.0,False,0.0,1.0,1.0,0.0
877,0.022102910144020115,0.0238398944084704,0.011807742234997832,4.734716261680223,0.8738410490595604,-0.11497819232031478,0.0,False,0.0,0.0,1.0,0.0
878,-0.014766594407823254,-0.02676096985634323,-3.3580756274924765e-05,8.692037313124432,0.3995917104936115,-0.15133382670526632,0.0,False,0.0,1.0,1.0,0.0
879,0.0907422551192609,0.013380057431771931,0.016368835457890366,1.3625135978257663,0.1870607754696339,-0.14246229408649091,1.0,False,0.0,0.0,0.0,0.0
880,-0.011143814472912263,0.02507284351394718,-0.005429065655601952,2.5726919578577507,0.6524703528378911,-0.06134067176345776,0.0,False,0.0,0.0,1.0,0.0
881,0.017518542848766697,-0.0089413700345179,0.01616591665406216,1.4163840644053192,0.23928788800880466,0.2546898103948588,0.0,False,0.0,0.0,0.0,0.0
882,0.003289739939988691,-0.022433154712874704,0.003568425209576376,5.037579424571896,0.09530994552676073,1.1222958407188872,0.0,False,0.0,1.0,0.0,1.0
883,0.05445118749052797,-0.033200033310375875,0.03304209276243058,4.050170294253505,0.17560938640086074,0.0704354785702923,0.0,False,0.0,0.0,0.0,0.0
884,0.0341170035567014,0.026021444335800312,0.07511548298290402,2.6035854339014164,0.207987018160284,1.1244264379669906,0.0,False,1.0,0.0,0.0,1.0
885,0.029292804225496,0.0051510843794564855,0.0048215193707356035,5.445441618525251,0.9181181557676972,0.0,0.0,False,0.0,1.0,1.0,0.0
886,0.0575861686056031,-0.01407864308611701,-0.014961296617579641,3.4119909723931108,0.12154679984710665,-0.0485533511050013,0.0,False,0.0,0.0,0.0,0.0
887,0.08011520662283371,-0.030998663167273142,0.030170370180722886,4.735603836733659,0.23357274484717816,0.2371004972870667,0.0,False,0.0,0.0,0.0,0.0
888,-0.042823560407802594,-0.051904336553226606,0.028842414590153263,3.4066291697169184,0.7847513844059238,-0.12032660580969222,0.0,False,0.0,0.0,1.0,0.0
889,0.0657171107134453,0.04763692418968527,-0.0129903185654201,0.7672299838374147,0.1807869679862277,-0.1950040867680768,0.0,False,0.0,0.0,0.0,0.0
890,0.035185150788020265,-0.0220647539536126,-0.02073015259787534,4.6127017572714655,0.21316096704273474,-0.22387634152468466,0.0,False,0.0,0.0,0.0,0.0
891,0.05046076710149955,0.01710475762221581,-0.02167691763024937,1.945709265919454,0.29705938114469144,-0.08267845937283612,0.0,False,0.0,0.0,0.0,0.0
892,-0.032629447184163746,0.062460679855603086,0.017819204214115886,2.7059973754012447,0.46992539663155,-0.07360039203963342,0.0,True,0.0,0.0,1.0,0.0
893,0.15267704625312836,-0.14025051012516895,0.015875983248112003,2.201742948055565,0.558493034455545,-0.13717769557706805,1.0,True,0.0,0.0,1.0,0.0
894,-0.3618228693077573,0.011854223202465205,-0.2732492084228843,4.670067448347673,0.19627722271682185,-0.09380847520168213,0.0,False,0.0,0.0,0.0,0.0
895,0.1046464029699441,-0.07400010807991611,0.033870986588886064,3.454842748610241,0.10270547929474272,-0.1676048011674551,1.0,True,0.0,0.0,0.0,0.0
896,0.05243512786061822,0.01051181492326443,0.08918462355424284,0.8649981953133319,0.2742496016178866,-0.13645917595391058,0.0,False,1.0,0.0,0.0,0.0
897,0.05041727449449991,0.006001505506298166,0.0730741096846587,9.613304555679807,0.5152639514898238,-0.2468165603959132,0.0,False,1.0,1.0,1.0,0.0
898,-0.06749127238381125,0.04886323707010021,0.002924570117271648,9.874399984576128,0.26917459209446004,0.9391937140586688,0.0,False,0.0,1.0,0.0,1.0
899,0.05350727168399348,0.05819889872306552,-0.026025621811432496,10.637537842978867,0.5399629941565511,0.5111374767494394,0.0,False,0.0,1.0,1.0,1.0
900,0.07155260167076186,0.06623488828752698,-0.004661199989425684,13.361470951973278,0.7417277078967761,0.3219852915038925,0.0,True,0.0,1.0,1.0,0.0
901,0.03460360793263648,-0.022042322343586523,0.04279435588403236,7.852235075578421,0.07670633307499486,0.182258558678812,0.0,False,0.0,1.0,0.0,0.0
902,0.08964139330226699,-0.02229030559663284,0.04833110252604685,9.663918540055887,0.4689019641754595,0.7194286948267251,1.0,False,0.0,1.0,1.0,1.0
903,0.34188363842613145,0.13609682608505713,0.16866866479430426,43.95962998248096,0.1620953003092997,0.062404654969789836,1.0,True,1.0,1.0,0.0,0.0
904,0.16785701411229814,0.0422471719829855,0.03796600990224537,21.02635944282121,0.3785913068311976,-0.24337254061844546,1.0,False,0.0,1.0,1.0,0.0
905,-0.048896325849015834,-0.04867592669736467,0.035547870157563194,12.937845403293036,0.8782273694194213,0.04870941945019519,0.0,False,0.0,1.0,1.0,0.0
906,0.07131187417749907,-0.01933294193435976,0.030784919844819705,1.3022508533271169,0.8928648460563973,-0.049238440899771856,0.0,False,0.0,0.0,1.0,0.0
907,0.10652451286312303,0.01047263787141814,-0.023819078606234275,4.574999334245769,0.4065385929942892,-0.03240297713846979,1.0,False,0.0,0.0,1.0,0.0
909,0.007253992473478586,-0.004172605457133343,0.02126687581564025,5.85584872835706,0.8881136024628083,0.04332725181048763,0.0,False,0.0,1.0,1.0,0.0
910,0.05855081718538613,-0.028989724707105008,0.022617813689165732,4.137314581233071,0.2437361609687773,-0.2547383867538947,0.0,False,0.0,0.0,0.0,0.0
911,-0.0791922462061374,0.028039892186944918,-0.05097626851418927,1.807156295959298,0.6682433237131096,0.0,0.0,False,0.0,0.0,1.0,0.0
912,-0.12346228150442735,-0.0061891993035292974,-0.06500175276822212,3.900976108845306,0.5368143598121762,-0.14513772228890826,0.0,False,0.0,0.0,1.0,0.0
913,-0.0023695271048831,-0.03730737373242215,-0.010573136540896736,15.67560389501848,0.4122495451574437,-0.15048386357222138,0.0,False,0.0,1.0,1.0,0.0
914,0.055604185537625216,-0.06976740821295263,0.04680350854376649,10.028480099366373,0.8658473755998927,-0.12482757603303885,0.0,True,0.0,1.0,1.0,0.0
915,-0.036599324411833285,-0.0024409810734269425,-0.02987876457014028,7.954509992033464,0.7714873927623236,-0.1526767615716162,0.0,False,0.0,1.0,1.0,0.0
916,0.04760534877869621,-0.005441832119758153,0.0356536629640979,9.458644260687565,0.5710040756195608,0.3597362725456742,0.0,False,0.0,1.0,1.0,0.0
917,-0.07370225515857817,-0.008346699819861319,0.015007759588854459,10.679083020386908,0.6158196499735411,0.7810946636656174,0.0,False,0.0,1.0,1.0,1.0
918,-0.029705994458060287,-0.012949090846202896,-0.0434953742809993,6.226322748951054,0.7897453087536381,-0.05508468940825384,0.0,False,0.0,1.0,1.0,0.0
919,-0.05160574812415517,0.05946895930678146,-0.02645997142317339,27.168231360142034,0.5227047947786948,0.6333241591082732,0.0,True,0.0,1.0,1.0,1.0
920,-0.06640687677690921,-0.00043044343541025285,0.02156515429095646,4.96261442909166,0.054231057658299185,-0.16489798453458032,0.0,False,0.0,0.0,0.0,0.0
921,0.01236199211990694,0.02101029851640808,0.006955976950728532,2.5445106147170296,0.2608870455397153,-0.060722614039675375,0.0,False,0.0,0.0,0.0,0.0
922,0.04287060467671976,0.02656231879043961,0.027591126417494505,4.013183769107622,0.20848344971321736,1.360105968008836,0.0,False,0.0,0.0,0.0,1.0
923,0.023111742487095247,0.011906643626928157,0.010814475849490314,4.196987025484401,0.9036234024405899,0.4065411933246981,0.0,False,0.0,0.0,1.0,1.0
924,-0.010389694472108385,-0.12289388605164556,0.004119678078652728,2.3141879137557515,0.21187253335113967,-0.033443009922517364,0.0,True,0.0,0.0,0.0,0.0
925,0.016125719066307283,0.0003656541789991658,-0.00520506818762129,3.9680464249724543,0.4056320051928175,0.1012560056266936,0.0,False,0.0,0.0,1.0,0.0
926,-0.034610956857097516,0.027782074520293583,0.015215117322716418,0.7728273838733661,0.6050025730104122,-0.026226780057506737,0.0,False,0.0,0.0,1.0,0.0
927,-0.0637161507251573,-0.012848222167348659,-0.022464568725741648,8.568281456135127,0.8482475903242941,-0.1239995069872259,0.0,False,0.0,1.0,1.0,0.0
928,0.11908038430745485,0.032545442260795886,0.04079871227344919,14.710955669387724,0.6687550159754599,0.7651987544649109,1.0,False,0.0,1.0,1.0,1.0
929,-0.046381108852165814,0.032298219967915674,0.02592070699233464,13.062390729598794,0.6120895057037384,0.9639819159262224,0.0,False,0.0,1.0,1.0,1.0
930,0.06775903157906275,-0.00865595518105146,-0.009779831648406902,14.733599916206035,0.36278997431669424,0.5625775366043365,0.0,False,0.0,1.0,1.0,1.0
931,0.005388943712658157,0.012036680575837136,0.012509136765256808,20.06421258920549,0.5086523812253999,0.5969550614060297,0.0,False,0.0,1.0,1.0,1.0
932,-0.023158689524298184,-0.03623482090794678,0.04458550849687362,6.452596349487925,0.04999661194126312,0.0,0.0,False,0.0,1.0,0.0,0.0
933,0.010586676466413722,0.0186148506298688,0.02051178643871112,12.367266901465086,0.6588811018589451,0.6137809248632905,0.0,False,0.0,1.0,1.0,1.0
934,0.011869361555850808,0.020402672826590442,0.014055113227942341,13.497027132182932,0.559456480285656,1.1589269475208983,0.0,False,0.0,1.0,1.0,1.0
935,-0.06054721855578087,0.06336870072512284,-0.04791706655717527,3.11928224017031,0.8337238113826835,-0.04378295595256379,0.0,True,0.0,0.0,1.0,0.0
936,0.08095630400747482,0.017530155189859436,-0.0004292049383725978,2.23352425691196,0.22275384520342564,0.18823702196855813,0.0,False,0.0,0.0,0.0,0.0
937,-0.019530377815069687,0.006262170980414186,-0.0010874854668786991,4.856497802027682,0.8427018423615885,-0.1468390517274284,0.0,False,0.0,0.0,1.0,0.0
938,0.019866228726697008,0.006696740922432624,-0.02667833751870606,5.77642107220592,0.6662516327773997,0.0,0.0,False,0.0,1.0,1.0,0.0
939,-0.0031698316749354176,-0.025286558594247083,0.00038395715762554,4.463050004393755,0.915904032209668,0.08665528223198232,0.0,False,0.0,0.0,1.0,0.0
941,-0.00491211156627657,-0.05591383513006661,0.022817327901021804,5.448500440530429,0.6237864288680164,0.1996466260263676,0.0,False,0.0,1.0,1.0,0.0
946,0.07297719472805968,-0.0013435138023369555,-0.00550571327861542,8.177696244896783,0.2144147782319534,-0.0437878679766418,0.0,False,0.0,1.0,0.0,0.0
947,0.03281060627826966,-0.0049102674721905465,0.0898820652243926,6.301543772111603,0.33806601889719184,-0.02684341298615478,0.0,False,1.0,1.0,1.0,0.0
948,0.05275714987039021,-0.00033489128107274817,-0.0033838614983166537,11.585805003887842,0.5900221534126276,0.4842806662600296,0.0,False,0.0,1.0,1.0,1.0
949,0.04323414615856317,0.015180749469143634,-0.020528726268693682,16.106079471978507,0.7499165641550753,0.592814186072473,0.0,False,0.0,1.0,1.0,1.0
950,-0.053426710347196114,-0.03928165513017419,-0.020795034128158262,6.532437506318865,0.3556734972535601,0.11631809527698485,0.0,False,0.0,1.0,1.0,0.0
951,0.016558159624771494,0.0009492025386971813,-0.015113275904169662,18.729920938366593,0.7291568063321274,0.5829768925044985,0.0,False,0.0,1.0,1.0,1.0
952,0.09000626598251303,0.0027842320979904805,0.012842274866958244,7.57111309025717,0.4601123669655498,0.13131288761940213,1.0,False,0.0,1.0,1.0,0.0
953,0.04790935060564952,-0.0039156387875128405,-0.018318877897668447,19.02547091117661,0.5454264110981178,0.2563032778449383,0.0,False,0.0,1.0,1.0,0.0
954,0.02053868809536277,0.023027170272331227,0.020951011034585687,1.2372992340304856,0.3663309411292588,-0.2052867417086388,0.0,False,0.0,0.0,1.0,0.0
956,0.02073861820636673,-0.020059229257755783,0.023756744747999086,2.916758989148643,0.5020240822096169,-0.13827040289766626,0.0,False,0.0,0.0,1.0,0.0
957,0.04925979363494805,0.028447571479399837,-0.0026009009032694715,1.1572599221385615,0.8179448000667838,-0.0175294255986525,0.0,False,0.0,0.0,1.0,0.0
958,0.061444024975482764,0.00895951871378073,-0.007064587267440406,4.3033048668312945,0.6506113292668112,-0.18111275885631734,0.0,False,0.0,0.0,1.0,0.0
959,0.06420954023829005,0.0119566929577327,-0.02394135877610307,7.436160118267868,0.6426376241752786,0.0,0.0,False,0.0,1.0,1.0,0.0
960,-0.02848784697191145,-0.032634101232913194,0.043774178740592216,7.588255886946191,0.862579544652333,0.09545710945225884,0.0,False,0.0,1.0,1.0,0.0
961,0.08101033204084362,0.03445846986545413,-0.0400540685320696,3.74003288450429,0.7413315171460938,-0.2152351726950291,0.0,False,0.0,0.0,1.0,0.0
962,0.017178432462992103,0.015641934363444958,0.004296654276277183,4.418120954908085,0.6890175904165913,0.1911968854421368,0.0,False,0.0,0.0,1.0,0.0
963,0.056046909211682316,-0.013952630358341251,0.02049141804312913,6.122291335521809,0.7297036058403963,-0.013039816841280062,0.0,False,0.0,1.0,1.0,0.0
964,0.01928926874809037,0.01970466924833716,-0.001819388298208245,2.009369627094049,0.9360700728341484,-0.21472695708097533,0.0,False,0.0,0.0,1.0,0.0
965,0.03525696522653037,0.045365478042669896,0.007019426282983492,3.6283851513895216,0.7378855672132066,-0.16956704481550708,0.0,False,0.0,0.0,1.0,0.0
966,0.09294898153183596,-0.00791938069758957,-0.04317993073298035,4.104962832179732,0.912062497700146,-0.11421092509639748,1.0,False,0.0,0.0,1.0,0.0
967,0.02764828736423964,0.05627957407521005,0.0374535493182821,7.132480236167518,0.9302378281130068,-0.10984182610979494,0.0,False,0.0,1.0,1.0,0.0
1137,0.08735257010449389,0.032701106264654334,0.029291437334673744,4.211751541565682,0.0756699649034581,0.8699272443785793,1.0,False,0.0,0.0,0.0,1.0
1138,0.0423222340178993,-0.0008110879020668517,-0.014205032643561832,3.3253069626933938,0.07322720582822377,0.9201189595574732,0.0,False,0.0,0.0,0.0,1.0
1139,0.13086556292971815,-0.010133705924067251,0.015487545026608984,3.635355472121226,0.1137499075261768,0.11772904980116675,1.0,False,0.0,0.0,0.0,0.0
1140,0.130024442755258,-0.0190299749822377,-0.013020044607147526,4.457907846470028,0.2190535252647921,0.9620047263434164,1.0,False,0.0,0.0,0.0,1.0
1141,-0.036451393341192864,0.04019363071197602,0.02502768852824068,3.189579040910061,0.3463255725123657,0.0,0.0,False,0.0,0.0,1.0,0.0
1142,0.11574463924141805,-0.052841927883590316,-0.0059204892733508785,3.868398054326176,0.21510532934221646,0.8121218389625009,1.0,False,0.0,0.0,0.0,1.0
1143,0.038766185893503086,0.003439450345965612,-0.018283684346032086,5.5935776067758125,0.2635233617888591,-0.009962120941797159,0.0,False,0.0,1.0,0.0,0.0
1144,0.09616956944653306,0.005241840672021744,0.010838118659309537,3.188389480875818,0.19333126091393346,0.0,1.0,False,0.0,0.0,0.0,0.0
1145,0.04685183701436156,-0.032027055807594886,0.02952535211636297,2.064174046676293,0.22316680814648585,0.23789209312339565,0.0,False,0.0,0.0,0.0,0.0
1146,0.08362590159903474,-0.029227250713781013,0.004549886144304859,2.634178205466418,0.2361490885296601,0.7346643408317433,1.0,False,0.0,0.0,0.0,1.0
1147,0.13557030597058045,-0.02519003377564238,0.07410547764275592,3.9764033552658016,0.10048192808702554,0.3236418359278178,1.0,False,1.0,0.0,0.0,0.0
1148,0.08405597578050003,-0.019363718963467662,0.004174247879427331,6.310554082057798,0.2023149678474921,1.1053206184798336,1.0,False,0.0,1.0,0.0,1.0
1149,0.023136509044272655,0.0216133401477204,0.008267243076509447,4.673165809425488,0.11910487072782715,0.9335195668538095,0.0,False,0.0,0.0,0.0,1.0
1150,-0.010614148712653834,0.00919326931782495,-0.01423579221980404,6.415316199898949,0.15469556038214086,0.9401502179925484,0.0,False,0.0,1.0,0.0,1.0
1151,0.06576002615196752,0.011241620808659985,0.006059064027533127,4.280299725725395,0.0681019062148219,0.1905036531965308,0.0,False,0.0,0.0,0.0,0.0
1152,0.06995367143592561,-0.029142536956981005,0.019363892278815683,3.516522723239086,0.028216732451379838,0.7487454349847334,0.0,False,0.0,0.0,0.0,1.0
1153,0.07152892372032693,-0.0001429354803162872,0.04342911824666432,5.489084417483696,0.2914659712050829,-0.04717256961309856,0.0,False,0.0,1.0,0.0,0.0
1154,0.05832222452097049,-0.014727789334322582,0.015981194419173384,2.0627045447043018,0.10762230436408753,-0.028338038849283827,0.0,False,0.0,0.0,0.0,0.0
1163,0.0023571964779379273,0.02925541032032303,0.008515590432124482,1.0841459482292903,0.14012027461297893,0.2054605721959988,0.0,False,0.0,0.0,0.0,0.0
1164,-0.000884527694231689,0.001603327837699093,0.0009306413023941387,1.9840485788724311,0.2787655158574564,-0.16397540988393738,0.0,False,0.0,0.0,0.0,0.0
1165,-0.0005610391011889393,0.013660125649804832,-0.017388404072649424,8.380259878589943,0.2806799405038895,1.0737032661852468,0.0,False,0.0,1.0,0.0,1.0
1166,0.0626647027046179,0.0053571267554018654,0.011460104905060942,1.0928313175562454,0.06968979291757724,0.027826918871118784,0.0,False,0.0,0.0,0.0,0.0
1167,0.02897947831313985,-0.019986768962749764,0.019081293032812474,4.7311213370685605,0.05576027063680191,1.3874876415671349,0.0,False,0.0,0.0,0.0,1.0
1168,-0.05237067031165225,-0.02743265163706159,-0.007843484954981049,2.1403920032740964,0.8273887097854049,0.0005107289473331654,0.0,False,0.0,0.0,1.0,0.0
1169,0.03133542038077993,0.01267431725826453,0.01746090563225266,2.4394325236889904,0.17723182346451632,-0.07945461769724987,0.0,False,0.0,0.0,0.0,0.0
1170,0.03139900003305652,-0.023586407091763986,0.007403456602176969,5.2811342056380886,0.8695638713380217,-0.019710042567783945,0.0,False,0.0,1.0,1.0,0.0
1171,0.05066185948886275,-0.0016684237754747394,0.00984394715838542,3.7620970129964233,0.16757987388135578,0.0,0.0,False,0.0,0.0,0.0,0.0
1172,-0.04701587736338532,-0.037262131604996016,0.045377791406011184,2.508667374131731,0.2814633735276733,0.9914373399197556,0.0,False,0.0,0.0,0.0,1.0
1173,0.057833970156787484,0.06373729085790024,0.05158995926679785,5.761520939165232,0.8336572205573964,0.05661067465132452,0.0,True,0.0,1.0,1.0,0.0
1174,-0.02676034357505909,-0.06283209716377648,0.02990199130294945,15.681516415487616,0.5011450976984936,0.9830225412195714,0.0,True,0.0,1.0,1.0,1.0
1175,0.10110243789951286,0.018008029128384992,-0.010071163984159352,1.8135616363085456,0.0954927909321259,-0.15648299327056175,1.0,False,0.0,0.0,0.0,0.0
1176,0.08143513125948436,0.020097314420328787,-0.021649383763162725,2.843645618417728,0.25398945505608805,0.6590795927040467,0.0,False,0.0,0.0,0.0,1.0
1177,0.04534719036314377,-0.019993589863361614,-0.028557830591382408,2.3909531617101147,0.8415040054054305,0.0,0.0,False,0.0,0.0,1.0,0.0
1178,0.06278939037735423,0.03765542988752347,0.05449834276872019,19.24858068389295,0.8435938358731322,0.07412447035104916,0.0,False,0.0,1.0,1.0,0.0
1179,-0.08100503487768729,-0.007665005064882729,-0.1013851198044592,13.139531928913105,0.7101943824850241,-0.17630649826994158,0.0,False,0.0,1.0,1.0,0.0
1180,0.0883812441025287,-0.03707328094164941,0.034799036623150405,2.381355094242484,0.07677333697501265,-0.11660826720368304,1.0,False,0.0,0.0,0.0,0.0
1181,0.1097735744986053,-0.016603144021561385,0.031103745174936005,4.268763347241993,0.036180211747988265,0.7968625254121492,1.0,False,0.0,0.0,0.0,1.0
1182,0.029216203009797624,0.022647301471422764,0.0600701951794104,3.851737532612757,0.9011591645711032,-0.026023024240773664,0.0,False,1.0,0.0,1.0,0.0
1183,0.10679811275019334,0.01095703795080119,0.03640008137568388,7.277929059189455,0.08458119308127571,0.6371924030610252,1.0,False,0.0,1.0,0.0,1.0
1184,-0.03738058334708426,0.012156633607809615,-0.020401534313769933,7.458057358485416,0.917810888302278,0.09510811435109716,0.0,False,0.0,1.0,1.0,0.0
1185,-0.05907806209622603,0.013981043253543348,-0.062095168030894814,4.4239804490679004,0.5312519238758662,0.0806055233561572,0.0,False,0.0,0.0,1.0,0.0
1186,0.10443611000170784,-0.002617508706543422,0.044073078020603264,5.2375711162266185,0.08520678877327692,0.6133055381076635,1.0,False,0.0,1.0,0.0,1.0
1187,0.05772173284159615,0.009682014417072973,0.061816676531155336,2.3641196518887755,0.7093277645213921,0.00736776274106088,0.0,False,1.0,0.0,1.0,0.0
1188,0.02423791961489424,0.0506845373745374,0.05949848663939876,14.356926200946019,0.2947581837377181,-0.02706061594288732,0.0,False,1.0,1.0,0.0,0.0
1189,0.05041312054024154,-0.05271322732983915,0.12359655325727165,2.790015010603419,0.20268925754225786,-0.15533593482286762,0.0,False,1.0,0.0,0.0,0.0
1190,0.030156379864434063,-0.09163487415446817,0.04221542794571847,11.073108123087422,0.8807892700845745,0.1858260406989778,0.0,True,0.0,1.0,1.0,0.0
1191,0.08819215693792821,-0.0300272116307443,0.08757495678389059,4.646269410645632,0.8205785658995836,-0.0513539522106654,1.0,False,1.0,0.0,1.0,0.0
1192,0.058955142254375335,0.00333329536549502,0.014806369550543385,14.053811762610641,0.8490726924540891,-0.13927477117026488,0.0,False,0.0,1.0,1.0,0.0
